486,0.00023317
487,0.00032841
488,0.00049546
489,0.00047921
490,0.00025329
491,0.00043189
492,0.00039694
493,0.00023739
494,0.0001837
495,0.00052757
496,0.00026826
497,0.00037496
498,0.00016744
499,0.0002908
500,0.0002421
501,0.00021869
502,0.00042852
503,5.04e-05
504,0.00025267
505,0.00031245
506,0.00038865
507,0.00038468
508,0.00019144
509,3.61e-05
510,0.00028686
511,9.28e-05
512,3.62e-05
513,7.26e-05
514,0.00016355
515,0.00011984
516,0.0002599
517,0.00013916
518,9.98e-05
519,-3.38e-05
520,0.00019784
521,0.00010107
522,0.00021848
523,0.00037939
524,0.00030859
525,-3.16e-06
526,0.00014732
527,-6.4e-05
528,7.68e-05
529,-0.00032454
530,0.00010703
531,6.45e-05
532,-0.00022158
533,8.41e-05
534,0.00014149
535,-9.27e-06
536,0.00019869
537,-2.77e-05
538,-6.17e-05
539,0.0001694
540,0.00013947
541,-0.0001233
542,-0.00015503
543,-0.00010545
544,-0.00023012
545,-8.86e-05
546,0.00020025
547,-0.000307
548,1.93e-05
549,3.39e-06
550,-0.00014608
551,-5.67e-05
552,-1.67e-05
553,8.87e-05
554,-0.00017589
555,-9.69e-05
556,-1.42e-05
557,-0.00025961
558,0.00011138
559,-0.00017376
560,-6.5e-05
561,-5.06e-05
562,-0.00024057
563,-0.000392
564,0.0001026
565,-0.00014111
566,-1.32e-05
567,-0.00012387
568,-4.63e-05
569,-0.00033473
570,4.94e-05
571,-5.84e-05
572,-0.00019053
573,-0.00025563
574,-0.00026292
575,5.8e-05
576,-0.00029634
577,-0.00016455
578,3.82e-05
579,-9.51e-05
580,-8.8e-06
581,-6.12e-05
582,-0.00014556
583,-1.08e-05
584,-0.00015104
585,7.84e-06
586,-0.0001853
587,-0.00033597
588,-0.00017356
589,-0.00018856
590,1.1e-05
591,-0.00025682
592,-4.63e-05
593,-0.00013997
594,-0.00015555
595,-0.0002311
596,-0.00012796
597,-0.00044848
598,-0.00011404
599,-0.00024326
600,-7.39e-05
601,-0.00021433
602,-0.00043818
603,-0.00038625
604,-0.00049068
605,-0.00054657
606,-0.00066326
607,-0.00057853
608,-0.00035998
609,-0.00011766
610,-0.00028776
611,-0.00011963
612,-0.00016228
613,-2.43e-05
614,-0.00034311
615,8.42e-05
616,-0.00022437
617,-5.38e-05
618,-0.00017035
619,-7.82e-05
620,-0.00016269
621,-0.00015767
622,-7.13e-05
623,6.86e-05
624,-0.0001601
625,-0.0002384
626,-0.00022981
627,-0.00025702
628,-5.27e-05
629,-0.00035506
630,2.85e-07
631,-0.00018743
632,-3.13e-05
633,-0.00019798
634,2.15e-06
635,-0.00019705
636,0.0002067
637,-0.00021113
638,-0.00030566
639,9.06e-07
640,-0.00033965
641,-0.00011725
642,-7.86e-05
643,-7.66e-05
644,-0.00020124
645,-0.0001189
646,-3.52e-06
647,-0.00035377
648,-0.00013314
649,-3.71e-05
650,-0.00017651
651,-0.00032832
652,7.48e-05
653,-0.00031611
654,-5.79e-05
655,-0.00034642
656,-0.00017045
657,-0.00031011
658,8.63e-05
659,-0.00035248
660,-0.00022758
661,-9.22e-06
662,-4.33e-05
663,-0.00023338
664,-3.21e-06
665,-0.00014338
666,-5.78e-05
667,-0.00027891
668,-9.49e-05
669,2.9e-05
670,-0.00016553
671,-0.00012827
672,-7.54e-05
673,-0.00010938
674,-0.00022153
675,-0.00017138
676,-0.00029505
677,-0.00010596
678,-0.00024248
679,-0.00040493
680,-0.00048576
681,-0.00032594
682,-0.00035341
683,-7.77e-05
684,-0.00010658
685,-0.00022463
686,-0.00024347
687,0.00022218
688,-0.00022018
689,-0.0003024
690,-0.000246
691,-0.0001115
692,-0.00029774
693,-0.00010053
694,-0.00025428
695,-0.00030266
696,-8.23e-05
697,-0.00018686
698,-0.00015016
699,-6.86e-05
700,-0.00021754
701,-0.00037881
702,-0.00015244
703,-0.00028952
704,-0.00026861
705,-1.76e-05
706,-0.00027099
707,-0.0003368
708,8.17e-05
709,-0.00021304
710,4.68e-05
711,-0.00027436
712,-0.00042262
713,-0.0004161
714,-0.00010886
715,-0.00025537
716,-0.00018039
717,-0.0001275
718,-0.00040457
719,-8.79e-05
720,-0.00030804
721,-0.00012211
722,-8.19e-05
723,-0.00018194
724,-2.66e-05
725,-0.00035486
726,-0.000157
727,-0.00018882
728,-0.00028403
729,-0.00018784
730,-0.00025495
731,-0.00026598
732,-0.00017164
733,-0.0001749
734,-0.00026629
735,-0.00012382
736,-0.0002577
737,6.33e-05
738,-0.00036903
739,-0.00018696
740,-0.00035832
741,-0.0001749
742,-0.00018696
743,-0.00013919
744,-5.05e-05
745,-0.00010187
746,0.00016037
747,-0.00026033
748,-0.00021361
749,0.00014128
750,-0.00012392
751,-0.00043601
752,-0.00015964
753,-0.00035899
754,-0.00021511
755,8.98e-05
756,-0.00028802
757,-7.64e-05
758,-0.00048018
759,-7.47e-05
760,-3.88e-05
761,3.16e-05
762,-0.00014965
763,-0.00038527
764,-0.00029702
765,-7.98e-05
766,-0.00025816
767,-0.00025262
768,9.6e-06
769,-0.00046709
770,-0.00049104
771,-0.00013971
772,1.04e-05
773,-0.00011129
774,-0.00026292
775,-0.00013919
776,-0.00035563
777,-0.00012698
778,-0.00034823
779,-0.00025154
780,-0.0001276
781,-0.00051224
782,-2.38e-05
783,-4.84e-05
784,-0.00039929
785,-0.00022769
786,-0.00030405
787,-0.00019736
788,-0.00034037
789,-0.00028527
790,9.45e-05
791,-0.00035517
792,-0.00026199
793,-0.00019436
794,-0.00025402
795,-0.00017423
796,2.55e-05
797,-0.0002995
798,-0.0002965
799,-0.00027524
800,-0.00020926
